G1989J78C00A  C2003 03 20.86724 07 45 10.28 +44 23 32.8          16.3 Rch5511938
G1989J78C00A  C2003 03 20.86914 07 45 10.07 +44 23 44.6          16.8 Rch5511938
G1989J78C00A  C2003 03 20.87295 07 45 09.61 +44 24 07.5          16.5 Rch5511938
G1989J78C00A  C2003 03 20.87484 07 45 09.30 +44 24 19.1          16.3 Rch5511938
G1989J78C00A  C2003 03 20.87674 07 45 09.06 +44 24 30.5          16.1 Rch5511938
G1989J78C00A  C2003 03 20.87865 07 45 08.87 +44 24 42.5          15.8 Rch5511938
G1989J78C00A  C2003 03 20.91043 07 45 04.01 +44 27 47.2          16.2 Vch5511560
G1989J78C00A  C2003 03 20.91112 07 45 03.92 +44 27 51.7          16.0 Vch5511560
G1989J78C00A  C2003 03 20.91182 07 45 03.84 +44 27 55.6          16.1 Vch5511560
G1989J78C00A  C2003 03 20.91252 07 45 03.75 +44 28 00.1          16.2 Vch5511560
G1989J78C00A  C2003 03 20.91323 07 45 03.67 +44 28 04.5          16.2 Vch5511560
G1989J78C00A  C2003 03 20.94798 07 44 59.45 +44 31 33.9          16.3 Rch5511204
G1989J78C00A  C2003 03 20.94923 07 44 59.27 +44 31 41.5                ch5511204
G1989J78C00A  C2003 03 20.95048 07 44 59.14 +44 31 49.2                ch5511204
G1989J78C00A  C2003 03 20.95173 07 44 58.98 +44 31 56.4          16.4 Rch5511204
G1989J78C00A  C2003 03 20.95298 07 44 58.82 +44 32 04.1          16.5 Rch5511204
G1989J78C00A  C2003 03 20.95422 07 44 58.68 +44 32 11.6                ch5511204
G1989J78C00A  C2003 03 20.95547 07 44 58.53 +44 32 19.0          16.5 Rch5511204
G1989J78C00A  C2003 03 20.95671 07 44 58.41 +44 32 26.6                ch5511204
G1989J78C00A  C2003 03 20.95796 07 44 58.25 +44 32 33.9          16.3 Rch5511204
G1989J78C00A  C2003 03 20.95920 07 44 58.08 +44 32 41.4          16.2 Rch5511204
G1989J78C00A  C2003 03 21.80310 07 43 27.10 +45 57 07.0          16.2 Rch5511639
G1989J78C00A  C2003 03 21.81204 07 43 26.08 +45 58 00.6          16.2 Rch5511639
G1989J78C00A  C2003 03 21.81672 07 43 25.47 +45 58 28.2          16.3 Rch5511639
G1989J78C00A  C2003 03 21.82163 07 43 24.85 +45 58 56.4          16.2 Rch5511639
G1989J78C00A  C2003 03 22.81730 07 41 37.95 +47 34 45.2          16.0  ch5511153
G1989J78C00A  C2003 03 22.84865 07 41 34.06 +47 37 41.2          15.6  ch5511153
G1989J78C00A  C2003 03 22.87417 07 41 31.02 +47 40 03.7          15.8  ch5511153
G1989J78C00A  C2003 03 23.17812 07 40 58.94 +48 08 38.6          17.1  ch5512704
G1989J78C00A  C2003 03 23.19094 07 40 57.35 +48 09 48.9          17.0  ch5512704
G1989J78C00A  C2003 03 23.20373 07 40 55.78 +48 10 58.9          17.3  ch5512704
G1989J78C00A  C2003 03 23.21650 07 40 54.16 +48 12 09.6          17.4  ch5512704
G1989J78C00A  C2003 03 23.22934 07 40 52.66 +48 13 19.2          16.8  ch5512704
G1989J78C00A  C2003 03 23.79086 07 39 56.05 +49 04 38.8          16.3  ch5512153
G1989J78C00A  C2003 03 23.80091 07 39 54.86 +49 05 33.5          16.4 Vdh5512151
G1989J78C00A  C2003 03 23.80142 07 39 54.80 +49 05 36.0          16.5 Vdh5512151
G1989J78C00A  C2003 03 23.80185 07 39 54.76 +49 05 38.5          16.6 Vdh5512151
G1989J78C00A  C2003 03 23.80233 07 39 54.69 +49 05 41.2          16.5 Vdh5512151
G1989J78C00A  C2003 03 23.80275 07 39 54.58 +49 05 43.6          16.7  ch5512153
G1989J78C00A  C2003 03 23.80279 07 39 54.66 +49 05 43.7          16.4 Vdh5512151
G1989J78C00A  C2003 03 23.80344 07 39 54.57 +49 05 47.2          16.5 Vdh5512151
G1989J78C00A  C2003 03 23.80389 07 39 54.53 +49 05 49.7          16.5 Vdh5512151
G1989J78C00A  C2003 03 23.80427 07 39 54.46 +49 05 51.7          16.4 Vdh5512151
G1989J78C00A  C2003 03 23.80471 07 39 54.41 +49 05 54.1          16.4 Vdh5512151
G1989J78C00A  C2003 03 23.80513 07 39 54.35 +49 05 56.5          16.4 Vdh5512151
G1989J78C00A  C2003 03 23.81153 07 39 53.52 +49 06 29.9          16.8  ch5512153
G1989J78C00A  C2003 03 23.82440 07 39 52.05 +49 07 39.5          16.6  ch5512153
G1989J78C00A  C2003 03 23.84096 07 39 49.84 +49 09 10.6          16.6   h5512A30
G1989J78C00A  C2003 03 23.84390 07 39 49.52 +49 09 26.0                 h5512A30
G1989J78C00A  C2003 03 23.85613 07 39 48.07 +49 10 31.8                 h5512A30
G1989J78C00A  C2003 03 23.85924 07 39 47.65 +49 10 48.4                 h5512A30
G1989J78C00A  C2003 03 23.86091 07 39 47.69 +49 10 56.1          16.4 Vch5512198
G1989J78C00A  C2003 03 23.86222 07 39 47.29 +49 11 03.8          16.4   h5512A30
G1989J78C00A  C2003 03 23.86237 07 39 47.51 +49 11 03.7          16.4 Vch5512198
G1989J78C00A  C2003 03 23.86457 07 39 47.25 +49 11 15.6          16.3 Vch5512198
G1989J78C00A  C2003 03 23.87406 07 39 46.11 +49 12 06.0          16.3 Vch5512198
G1989J78C00A  C2003 03 23.87553 07 39 45.94 +49 12 14.1          16.3 Vch5512198
G1989J78C00A  C2003 03 24.78612 07 38 14.10 +50 32 49.4          16.7 Vdh5512151
G1989J78C00A  C2003 03 24.78716 07 38 14.03 +50 32 54.9          16.9 Vdh5512151
G1989J78C00A  C2003 03 24.78784 07 38 13.91 +50 32 58.8          16.6 Vdh5512151
G1989J78C00A  C2003 03 24.78867 07 38 13.79 +50 33 03.7          16.8 Vdh5512151
G1989J78C00A  C2003 03 24.78954 07 38 13.68 +50 33 08.5          16.5 Vdh5512151
G1989J78C00A  C2003 03 24.79034 07 38 13.59 +50 33 12.6          16.6 Vdh5512151
G1989J78C00A  C2003 03 24.79116 07 38 13.48 +50 33 16.6          16.8 Vdh5512151
G1989J78C00A  C2003 03 24.79200 07 38 13.40 +50 33 21.2          16.3 Vdh5512151
G1989J78C00A  C2003 03 24.79282 07 38 13.29 +50 33 25.3          16.5 Vdh5512151
G1989J78C00A  C2003 03 24.79390 07 38 13.20 +50 33 29.6          16.5 Vdh5512151
G1989J78C00A  C2003 03 24.80725 07 38 11.38 +50 34 35.7          15.7 Rch5512639
G1989J78C00A  C2003 03 24.81088 07 38 10.96 +50 34 53.8          16.2 Rch5512639
G1989J78C00A  C2003 03 24.81600 07 38 10.30 +50 35 21.1          16.1 Rch5512639
G1989J78C00A  C2003 03 24.82002 07 38 09.86 +50 35 42.4          16.0 Rch5512639
G1989J78C00A  C2003 03 24.82926 07 38 08.81 +50 36 30.2          15.8 Rch5512639
G1989J78C00A  C2003 03 25.79848 07 36 32.39 +51 58 45.4                dh5512557
G1989J78C00A  C2003 03 25.81558 07 36 30.44 +52 00 10.0                dh5512557
G1989J78C00A  C2003 03 25.83657 07 36 28.03 +52 01 53.5                dh5512557
G1989J78C00A  C2003 03 25.86686 07 36 24.58 +52 04 22.5                dh5512557
G1989J78C00A  C2003 03 25.88084 07 36 23.02 +52 05 31.0                dh5512557
G1989J78C00A  C2003 03 25.92703 07 36 17.96 +52 09 16.0                dh5512557
G1989J78C00A  C2003 03 25.97448 07 36 12.98 +52 13 06.0                dh5512557
G1989J78C00A  C2003 03 26.46520 07 35 27.01 +52 53 34.6          16.5 Vmh5512300
G1989J78C00A  C2003 03 26.46631 07 35 26.87 +52 53 39.5          16.4 Vmh5512300
G1989J78C00A  C2003 03 26.46740 07 35 26.74 +52 53 44.7          16.5 Vmh5512300
G1989J78C00A  C2003 03 26.46848 07 35 26.56 +52 53 50.4          15.9 Vmh5512300
G1989J78C00A  C2003 03 26.46958 07 35 26.42 +52 53 56.2          16.5 Vmh5512300
G1989J78C00A  C2003 03 26.47067 07 35 26.33 +52 54 01.5          16.4 Vmh5512300
G1989J78C00A  C2003 03 26.77184 07 34 58.12 +53 18 03.9          16.1 Vdh5512151
G1989J78C00A  C2003 03 26.77297 07 34 58.04 +53 18 08.5          16.5 Vdh5512151
G1989J78C00A  C2003 03 26.77383 07 34 57.97 +53 18 13.4          16.2 Vdh5512151
G1989J78C00A  C2003 03 26.77484 07 34 57.81 +53 18 18.0          16.5 Vdh5512151
G1989J78C00A  C2003 03 26.77564 07 34 57.69 +53 18 21.5          16.2 Vdh5512151
G1989J78C00A  C2003 03 26.77726 07 34 57.49 +53 18 29.5          16.2 Vdh5512151
G1989J78C00A  C2003 03 26.77772 07 34 57.46 +53 18 31.7          16.5 Vdh5512151
G1989J78C00A  C2003 03 26.77848 07 34 57.36 +53 18 35.5          16.4 Vdh5512151
G1989J78C00A  C2003 03 26.77995 07 34 57.26 +53 18 42.8          16.2 Vdh5512151
G1989J78C00A  C2003 03 26.78137 07 34 57.04 +53 18 49.5          16.2 Vdh5512151
G1989J78C00A  C2003 03 27.52022 07 33 44.71 +54 16 55.3          16.3 Vmh5512300
G1989J78C00A  C2003 03 27.52367 07 33 44.38 +54 17 09.9          16.4 Vmh5512300
G1989J78C00A  C2003 03 27.54032 07 33 42.52 +54 18 25.8          16.3 Vmh5512300
G1989J78C00A  C2003 03 27.54347 07 33 42.17 +54 18 40.3          16.6 Vmh5512300
G1989J78C00A  C2003 03 28.14906 07 32 44.63 +55 04 56.2          16.8  ch5512H72
G1989J78C00A  C2003 03 28.15138 07 32 44.42 +55 05 05.4          16.8  ch5512H72
G1989J78C00A  C2003 03 28.15340 07 32 44.10 +55 05 14.7          16.5  ch5512H72
G1989J78C00A  C2003 03 28.15520 07 32 44.02 +55 05 23.1          16.6  ch5512H72
G1989J78C00A  C2003 03 28.15841 07 32 43.59 +55 05 37.3          16.4  ch5512H72
G1989J78C00A  C2003 03 29.01630 07 31 27.40 +56 09 12.3          16.8   h5512H72
G1989J78C00A  C2003 03 29.02075 07 31 26.84 +56 09 31.6          16.5   h5512H72
G1989J78C00A  C2003 03 29.02198 07 31 26.75 +56 09 37.1          16.4   h5512H72
G1989J78C00A  C2003 03 29.02534 07 31 26.35 +56 09 51.6          16.4   h5512H72
G1989J78C00A  C2003 03 29.15471 07 31 11.68 +56 19 06.7          17.2   h5512H72
G1989J78C00A  C2003 03 29.15804 07 31 11.42 +56 19 20.3          17.0   h5512H72
G1989J78C00A  C2003 03 29.15916 07 31 11.32 +56 19 24.0          17.2   h5512H72
G1989J78C00A  C2003 03 29.16072 07 31 11.12 +56 19 30.6          17.0   h5512H72
G1989J78C00A  C2003 03 29.49760 07 30 41.81 +56 43 44.4          16.1 Vmh5512300
G1989J78C00A  C2003 03 29.49964 07 30 41.70 +56 43 51.8          16.0 Vmh5512300
G1989J78C00A  C2003 03 29.50169 07 30 41.44 +56 44 00.2          16.0 Vmh5512300
G1989J78C00A  C2003 03 29.50370 07 30 41.22 +56 44 09.0          16.1 Vmh5512300
G1989J78C00A  C2003 03 29.50573 07 30 40.86 +56 44 16.5          15.9 Vmh5512300
G1989J78C00A  C2003 03 29.50775 07 30 40.83 +56 44 26.3          15.9 Vmh5512300
G1989J78C00A  C2003 03 30.08144 07 29 50.27 +57 24 44.7          16.6 Rch5512750
G1989J78C00A  C2003 03 30.08756 07 29 49.60 +57 25 10.0          16.8 Rch5512750
G1989J78C00A  C2003 03 30.09270 07 29 49.06 +57 25 31.4          16.9 Rch5512750
G1989J78C00A  C2003 03 30.47992 07 29 14.23 +57 52 20.3          17.0 V h5512300
G1989J78C00A  C2003 03 30.49451 07 29 12.64 +57 53 20.9          16.6 V h5512300
G1989J78C00A  C2003 03 30.54037 07 29 07.59 +57 56 22.1          16.4 V h5512300
G1989J78C00A  C2003 03 30.54238 07 29 07.43 +57 56 32.5          16.6 V h5512300
G1989J78C00A  C2003 03 30.54440 07 29 07.20 +57 56 38.2          16.4 V h5512300
G1989J78C00A  C2003 03 30.54642 07 29 06.91 +57 56 47.5          16.7 V h5512300
G1989J78C00A  C2003 03 30.54844 07 29 06.75 +57 56 56.4          17.3 V h5512300
G1989J78C00A  C2003 04 01.11752 07 26 50.82 +59 40 43.2          16.9 Rch5512750
G1989J78C00A  C2003 04 01.12177 07 26 49.21 +59 41 06.6          17.1   h5512H72
G1989J78C00A  C2003 04 01.12483 07 26 50.06 +59 41 10.5          17.1 Rch5512750
G1989J78C00A  C2003 04 01.12609 07 26 48.83 +59 41 22.5          17.0   h5512H72
G1989J78C00A  C2003 04 01.12919 07 26 48.59 +59 41 33.6          16.9   h5512H72
G1989J78C00A  C2003 04 01.12966 07 26 49.55 +59 41 29.0          17.2 Rch5512750
G1989J78C00A  C2003 04 01.13041 07 26 48.53 +59 41 37.8          17.0   h5512H72
G1989J78C00A  C2003 04 01.13189 07 26 48.35 +59 41 44.1          17.3   h5512H72
G1989J78C00A  C2003 04 01.13350 07 26 49.12 +59 41 43.3          17.1 Rch5512750
G1989J78C00A  C2003 04 01.13469 07 26 48.05 +59 41 54.3          16.9   h5512H72
G1989J78C00A  C2003 04 01.13591 07 26 47.96 +59 41 59.5          16.8   h5512H72
G1989J78C00A  C2003 04 01.80421 07 25 52.35 +60 24 08.6                dh5512557
G1989J78C00A  C2003 04 01.81150 07 25 51.61 +60 24 34.8                dh5512557
G1989J78C00A  C2003 04 01.82025 07 25 50.71 +60 25 07.5                dh5512557
G1989J78C00A  C2003 04 01.83192 07 25 49.54 +60 25 50.5                dh5512557
G1989J78C00A  C2003 04 01.84067 07 25 48.65 +60 26 22.5                dh5512557
G1989J78C00A  C2003 04 01.90043 07 25 43.29 +60 30 11.4          17.1 Rch5512938
G1989J78C00A  C2003 04 01.90547 07 25 42.73 +60 30 30.3          17.1 Rch5512938
G1989J78C00A  C2003 04 01.90949 07 25 42.42 +60 30 44.6          17.1 Rch5512938
G1989J78C00A  C2003 04 01.91444 07 25 41.87 +60 31 02.4          17.4 Rch5512938
G1989J78C00A  C2003 04 01.92021 07 25 41.35 +60 31 23.5          17.1 Rch5512938
G1989J78C00A  C2003 04 02.03304 07 25 33.37 +60 38 35.1          16.7   h5512H72
G1989J78C00A  C2003 04 02.03439 07 25 33.13 +60 38 40.2          16.6   h5512H72
G1989J78C00A  C2003 04 02.03572 07 25 33.06 +60 38 45.1          16.6   h5512H72
G1989J78C00A  C2003 04 02.03668 07 25 32.90 +60 38 48.3          16.7   h5512H72
G1989J78C00A  C2003 04 02.03800 07 25 32.72 +60 38 53.7          16.7   h5512H72
G1989J78C00A  C2003 04 03.03848 07 24 08.05 +61 39 37.2          17.1   h5512H72
G1989J78C00A  C2003 04 03.04214 07 24 07.82 +61 39 49.3          17.1   h5512H72
G1989J78C00A  C2003 04 03.04399 07 24 07.52 +61 39 56.5          17.0   h5512H72
G1989J78C00A  C2003 04 03.04583 07 24 07.26 +61 40 02.9          17.0   h5512H72
G1989J78C00A  C2003 04 03.04769 07 24 07.13 +61 40 09.5          17.1   h5512H72
G1989J78C00A  C2003 04 03.04954 07 24 06.86 +61 40 15.9          17.2   h5512H72
G1989J78C00A  C2003 04 03.19704 07 23 51.82 +61 48 45.2          17.2   h5512H72
G1989J78C00A  C2003 04 03.19889 07 23 51.61 +61 48 51.4          17.0   h5512H72
G1989J78C00A  C2003 04 03.20074 07 23 51.55 +61 48 58.4          17.2   h5512H72
G1989J78C00A  C2003 04 03.20258 07 23 51.22 +61 49 03.8          17.4   h5512H72
G1989J78C00A  C2003 04 03.20443 07 23 51.07 +61 49 09.8          17.2   h5512H72
G1989J78C00A  C2003 04 03.20628 07 23 50.90 +61 49 16.1          17.4   h5512H72
G1989J78C00A  C2003 04 03.20814 07 23 50.78 +61 49 23.7          17.2   h5512H72
G1989J78C00A  C2003 04 03.84014 07 23 00.92 +62 26 30.5          17.2 Rch5512938
G1989J78C00A  C2003 04 03.84499 07 23 00.62 +62 26 47.6          17.1 Rch5512938
G1989J78C00A  C2003 04 03.84995 07 22 59.87 +62 27 04.4          16.7 Rch5512938
G1989J78C00A  C2003 04 03.85488 07 22 59.19 +62 27 23.5          16.7 Rch5512938
G1989J78C00A  C2003 04 04.83602 07 21 37.07 +63 22 53.2                dh5512557
G1989J78C00A  C2003 04 04.84704 07 21 36.02 +63 23 29.4                dh5512557
G1989J78C00A  C2003 04 04.85650 07 21 35.10 +63 24 00.1                dh5512557
G1989J78C00A  C2003 04 04.86752 07 21 34.04 +63 24 36.0                dh5512557
G1989J78C00A  C2003 04 04.88160 07 21 32.63 +63 25 21.4                dh5512557
G1989J78C00A  C2003 04 05.06999 07 21 17.55 +63 36 05.4          17.2  dh5512H72
G1989J78C00A  C2003 04 05.07184 07 21 17.34 +63 36 10.9          17.1  dh5512H72
G1989J78C00A  C2003 04 05.07369 07 21 17.17 +63 36 17.1          17.1  dh5512H72
G1989J78C00A  C2003 04 05.07925 07 21 16.50 +63 36 33.8          16.8  dh5512H72
G1989J78C00A  C2003 04 05.08297 07 21 16.15 +63 36 47.5          17.1  dh5512H72
G1989J78C00A  C2003 04 05.08483 07 21 15.94 +63 36 52.6          17.1  dh5512H72
G1989J78C00A  C2003 04 05.08668 07 21 15.84 +63 36 58.7          17.2  dh5512H72
G1989J78C00A  C2003 04 05.87287 07 20 10.73 +64 19 38.9          17.1 Rdh5512232
G1989J78C00A  C2003 04 05.87801 07 20 10.16 +64 19 53.0          17.1 Rdh5512232
G1989J78C00A  C2003 04 05.88451 07 20 09.47 +64 20 15.5          17.2 Rdh5512232
G1989J78C00A  C2003 04 06.85822 07 18 48.99 +65 11 32.8                ch5512621
G1989J78C00A  C2003 04 06.85933 07 18 48.86 +65 11 36.1                ch5512621
G1989J78C00A  C2003 04 06.86045 07 18 48.76 +65 11 39.4          17.4 Rch5512621
G1989J78C00A  C2003 04 06.86157 07 18 48.65 +65 11 42.8                ch5512621
G1989J78C00A  C2003 04 06.86268 07 18 48.54 +65 11 46.3                ch5512621
G1989J78C00A  C2003 04 07.95839 07 17 15.77 +66 07 21.9                ch5512621
G1989J78C00A  C2003 04 07.95950 07 17 15.66 +66 07 25.2                ch5512621
G1989J78C00A  C2003 04 07.96061 07 17 15.59 +66 07 28.4          17.4 Rch5512621
G1989J78C00A  C2003 04 07.96174 07 17 15.48 +66 07 31.6                ch5512621
G1989J78C00A  C2003 04 07.96285 07 17 15.38 +66 07 34.8                ch5512621
G1989J78C00A  C2003 04 08.09224 07 17 05.92 +66 13 45.0          17.3 Vdh5512049
G1989J78C00A  C2003 04 08.09468 07 17 05.70 +66 13 52.8          17.2 Vdh5512049
G1989J78C00A  C2003 04 08.09700 07 17 05.56 +66 13 59.3          17.1 Vdh5512049
G1989J78C00A  C2003 04 08.10115 07 17 05.26 +66 14 11.7          17.1 Vdh5512049
G1989J78C00A  C2003 04 08.10303 07 17 05.15 +66 14 16.7          17.0 Vdh5512049
G1989J78C00A  C2003 04 08.10493 07 17 05.00 +66 14 22.9          17.1 Vdh5512049
G1989J78C00A  C2003 04 14.08567 07 07 58.61 +70 44 45.6          17.5 Vdh7729049
G1989J78C00A  C2003 04 14.08719 07 07 58.52 +70 44 49.4          17.6 Vdh7729049
G1989J78C00A  C2003 04 14.08863 07 07 58.33 +70 44 52.7          17.6 Vdh7729049
G1989J78C00A  C2003 04 14.12253 07 07 54.27 +70 46 49.8          17.5  ch5512704
G1989J78C00A  C2003 04 14.13486 07 07 52.58 +70 47 19.2          17.6  ch5512704
G1989J78C00A  C2003 04 14.14722 07 07 50.88 +70 47 48.7          17.5  ch5512704
G1989J78C00A  C2003 04 14.15947 07 07 49.39 +70 48 17.1          17.7  ch5512704
G1989J78C00A  C2003 04 14.17225 07 07 47.78 +70 48 47.5          18.4  ch5512704
G1989J78C00A  C2003 04 14.80217 07 06 43.80 +71 14 24.0          17.5 Vch5512198
G1989J78C00A  C2003 04 14.81523 07 06 42.15 +71 14 54.8          17.6 Vch5512198
G1989J78C00A  C2003 04 14.82624 07 06 40.79 +71 15 20.6          17.6 Vch5512198
G1989J78C00A  C2003 04 14.83174 07 06 40.07 +71 15 34.0          17.6 Vch5512198
G1989J78C00A  C2003 04 18.83218 06 58 41.04 +73 47 36.8          17.7 Vdh7729151
G1989J78C00A  C2003 04 18.83811 06 58 40.05 +73 47 49.3          17.8 Vdh7729151
G1989J78C00A  C2003 04 18.83926 06 58 39.91 +73 47 51.9          17.6 Vdh7729151
G1989J78C00A  C2003 04 18.84043 06 58 39.74 +73 47 54.2          17.5 Vdh7729151
G1989J78C00A  C2003 04 18.84307 06 58 39.27 +73 47 59.4          17.7 Vdh7729151
G1989J78C00A  C2003 04 18.84420 06 58 39.19 +73 48 01.9          17.9 Vdh7729151
G1989J78C00A  C2003 04 20.83773 06 53 47.70 +74 57 29.3          18.1 Vdh7729151
G1989J78C00A  C2003 04 20.83865 06 53 47.40 +74 57 31.5          17.6 Vdh7729151
G1989J78C00A  C2003 04 20.83992 06 53 47.20 +74 57 33.6          18.0 Vdh7729151
G1989J78C00A  C2003 04 20.84130 06 53 47.14 +74 57 36.6          17.9 Vdh7729151
G1989J78C00A  C2003 04 20.84265 06 53 46.87 +74 57 38.4          18.0 Vdh7729151
G1989J78C00A  C2003 04 20.84345 06 53 46.59 +74 57 40.4          17.9 Vdh7729151
G1989J78C00A  C2003 04 20.84488 06 53 46.38 +74 57 42.9          17.7 Vdh7729151
G1989J78C00A  C2003 04 20.84616 06 53 46.24 +74 57 45.1          17.9 Vdh7729151
G1989J78C00A  C2003 06 01.93078 01 20 51.94 +78 32 26.0          18.6 Vdh9439151
G1989J78C00A  C2003 06 01.93266 01 20 51.67 +78 32 23.8          18.6 Vdh9439151
G1989J78C00A  C2003 06 01.93424 01 20 51.23 +78 32 20.8          18.6 Vdh9439151
G1989J78C00A  C2003 06 01.93645 01 20 50.96 +78 32 17.4          18.4 Vdh9439151
G1989J78C00A  C2003 06 01.93957 01 20 50.54 +78 32 13.8          18.5 Vdh9439151
G1989J78C00A  C2003 06 20.91808 01 23 03.91 +69 18 35.0          18.3 Vdi1309151
G1989J78C00A  C2003 06 20.91884 01 23 03.93 +69 18 33.4          18.3 Vdi1309151
G1989J78C00A  C2003 06 20.91957 01 23 03.98 +69 18 31.9          18.6 Vdi1309151
G1989J78C00A  C2003 06 20.92208 01 23 04.49 +69 18 26.6          18.2 Vdi1309151
G1989J78C00A  C2003 06 20.92403 01 23 04.50 +69 18 23.1          18.3 Vdi1309151
G1989J78C00A  C2003 07 24.09937 02 49 21.28 +45 15 11.7          17.7 Rdi2255170
G1989J78C00A  C2003 07 24.09984 02 49 21.36 +45 15 10.1          18.0 Rdi2255170
G1989J78C00A  C2003 07 24.10074 02 49 21.50 +45 15 07.4          18.1 Rdi2255170
G1989J78C00A  C2003 08 04.06231 03 19 53.96 +34 09 37.5          18.0 Rdi2581170
G1989J78C00A  C2003 08 04.06309 03 19 54.07 +34 09 34.7          17.9 Rdi2581170
G1989J78C00A  C2003 08 04.06464 03 19 54.29 +34 09 28.9          17.8 Rdi2581170
G1989J78C00A  C2003 08 04.06620 03 19 54.54 +34 09 22.8          17.8 Rdi2581170
G1989J78C00A  C2003 08 04.99736 03 22 23.88 +33 07 51.3          18.3 Vdi2581151
G1989J78C00A  C2003 08 04.99909 03 22 24.22 +33 07 44.3          18.3 Vdi2581151
G1989J78C00A  C2003 08 04.99963 03 22 24.34 +33 07 42.3          18.4 Vdi2581151
G1989J78C00A  C2003 08 05.00112 03 22 24.59 +33 07 35.9          18.0 Vdi2581151
G1989J78C00A  C2003 08 05.04123 03 22 30.89 +33 04 58.5          17.6 Vci2581198
G1989J78C00A  C2003 08 05.04499 03 22 31.47 +33 04 43.8          17.5 Vci2581198
G1989J78C00A  C2003 08 05.04658 03 22 31.72 +33 04 37.6          17.6 Vci2581198
G1989J78C00A  C2003 08 05.04848 03 22 32.00 +33 04 30.3          17.6 Vci2581198
G1989J78C00A  C2003 08 05.05198 03 22 32.55 +33 04 16.5          17.6 Vci2581198
G1989J78C00A  C2003 08 09.07447 03 33 04.48 +28 30 16.8          19.3 Rci2871636
G1989J78C00A  C2003 08 09.07703 03 33 04.88 +28 30 06.5          19.1 Rci2871636
G1989J78C00A  C2003 08 09.07849 03 33 05.13 +28 30 01.8          18.0 Roi2871120
G1989J78C00A  C2003 08 23.41769 04 06 53.75 +10 46 44.8          17.1  ci3151704
G1989J78C00A  C2003 08 23.43039 04 06 55.27 +10 45 46.3          17.9  ci3151704
G1989J78C00A  C2003 08 23.44290 04 06 56.79 +10 44 49.0          18.5  ci3151704
G1989J78C00A  C2003 08 23.45568 04 06 58.35 +10 43 49.6          19.2  ci3151704
G1989J78C00A  C2003 08 25.39398 04 10 59.71 +08 13 48.9          17.7  ci3151704
G1989J78C00A  C2003 08 25.40699 04 11 01.23 +08 12 48.8          18.7  ci3151704
G1989J78C00A  C2003 08 25.42341 04 11 03.14 +08 11 32.5          18.1  ci3151704
G1989J78C00A  C2003 08 25.43658 04 11 04.64 +08 10 31.4          17.2  ci3151704
G1989J78C00A  C2003 08 25.44930 04 11 06.10 +08 09 32.4          17.1  ci3151704
G1989J78C00A  C2003 09 05.10311 04 30 14.20 -05 30 10.4                ci4423204
G1989J78C00A  C2003 09 05.10395 04 30 14.28 -05 30 14.7                ci4423204
G1989J78C00A  C2003 09 05.10480 04 30 14.38 -05 30 18.3          17.6 Rci4423204
G1989J78C00A  C2003 09 05.10565 04 30 14.43 -05 30 22.0                ci4423204
G1989J78C00A  C2003 09 05.10649 04 30 14.46 -05 30 23.8                ci4423204
G1989J78C00A  C2003 09 19.67995 04 47 09.35 -22 31 49.5          16.8  ci4953E17
G1989J78C00A  C2003 09 19.69098 04 47 09.65 -22 32 32.4          16.5  ci4953E17
G1989J78C00A  C2003 09 19.70177 04 47 10.09 -22 33 13.5          16.5  ci4953E17
G1989J78C00A  C2003 09 23.63610 04 49 33.34 -26 36 18.1          17.0 Vri4953428
G1989J78C00A  C2003 09 23.63872 04 49 33.43 -26 36 27.6          17.2 Vri4953428
G1989J78C00A  C2003 09 23.64117 04 49 33.48 -26 36 36.3          17.4 Vri4953428
G1989J78C00A  C2003 09 26.57170 04 50 38.84 -29 26 52.5          17.1  ci6843E17
G1989J78C00A  C2003 09 26.58484 04 50 39.10 -29 27 37.4          17.0  ci6843E17
G1989J78C00A  C2003 09 26.60139 04 50 39.26 -29 28 34.4          17.1  ci6843E17
G1989J78C00A  C2003 10 05.29982 04 50 09.08 -36 56 37.6          17.6 Rci6843859
G1989J78C00A  C2003 10 05.30207 04 50 08.94 -36 56 44.4          17.7 Rci6843859
G1989J78C00A  C2003 10 26.21986 04 25 31.07 -48 43 22.3          17.4 Roi9190859
G1989J78C00A  C2003 10 26.22344 04 25 30.10 -48 43 26.8          17.2 Roi9190859
G1989J78C00A  C2003 10 26.22384 04 25 30.55 -48 43 27.4          17.6 Roi9190859
G1989J78C00A  C2003 10 26.22822 04 25 29.86 -48 43 35.3          17.6 Roi9190859
G1989J78C00A  C2003 11 01.58638 04 12 22.12 -50 30 51.0          17.7 Vri9190428
G1989J78C00A  C2003 12 06.20295 03 05 29.91 -47 14 42.6          17.9 Rcj3375735
G1989J78C00A  C2003 12 06.20928 03 05 29.63 -47 14 34.1          17.2 Rcj3375735
G1989J78C00A  C2003 12 06.21442 03 05 29.23 -47 14 28.1          17.1 Rcj3375735
G1989J78C00A  C2004 02 03.11632 03 29 26.52 -18 43 31.7          19.1 Rcj8529735
G1989J78C00A  C2004 02 03.11854 03 29 26.66 -18 43 27.1          18.6 Rcj8529735
G1989J78C00A  C2004 02 07.05741 03 35 18.69 -16 39 16.9          18.4 Rcj8529735
G1989J78C00A  C2004 02 07.06276 03 35 19.20 -16 39 06.3          18.4 Rcj8529735
